vendor_id,month,security_score,financial_score,news_sentiment,negative_mentions,layoff_detected,incident_next_90d
V015,23,79.29647455856193,76.69780177080399,-0.2178172116390156,1,0,0
V016,0,92.14679218042629,68.36428444234919,0.1470576340265322,1,0,0
V016,1,90.51192540927859,72.58083387530326,0.3661082828951804,0,0,0
V016,2,89.9825659823531,68.92243945785829,0.28902510823792305,1,0,0
V016,3,92.39994132043005,75.13937798566202,-0.03954828440649383,1,0,0
V016,4,91.03197582820054,76.34077608599412,0.6349388995829127,0,0,0
V016,5,92.31551182119044,69.72580582375281,0.2510537887703772,1,0,0
V016,6,90.46831485392308,70.31634819289457,0.09036193908661978,2,0,0
V016,7,92.33693970833353,72.3584298253514,-0.05671149187923369,0,0,0
V016,8,92.33670542142333,71.66190529333743,-0.16816890023195144,0,0,0
V016,9,91.03175272009074,69.71952242906067,0.5256065131377166,1,0,0
V016,10,91.54430961211528,66.77315178598161,0.07454048869720074,1,0,0
V016,11,90.33808037152572,75.13166418393197,0.3015362546584031,2,0,0
V016,12,92.48134182486825,72.41084149001081,-0.05153399993849875,1,0,0
V016,13,89.47723687835052,71.51636618730906,0.020252882641838416,1,0,0
V016,14,97.46061619474085,63.546589628059834,0.04547007351311817,0,0,0
V016,15,91.99577648901669,72.38884310109225,0.29085509316652663,0,0,0
V016,16,92.78457713328947,74.81918825070437,0.2701715139693913,0,0,0
V016,17,95.56150265038771,65.62990184164286,0.16181860888555752,0,0,0
V016,18,87.14239874904183,71.00902539784859,0.045135890852244266,0,0,0
V016,19,92.3745494493091,73.4149752667813,0.10896084954962952,1,0,0
V016,20,92.251401226099,72.60321136229818,0.0234904050069802,1,0,0
V016,21,94.43648739588103,73.94151675189106,0.18601974053577536,0,0,0
V016,22,92.18153456221944,72.70459940218512,-0.13178528212093407,2,0,0
V016,23,88.8070049387148,79.17301888006652,0.3694625547528716,0,0,0
V017,0,84.12019923766434,87.39094756302843,0.30315466402682645,0,0,0
V017,1,90.12206440426776,85.72428174323316,0.4130939972412768,1,0,0
V017,2,87.20458955416916,87.87585368437074,0.0474671312982089,0,0,0
V017,3,82.13915058528524,85.18755246037284,0.09014891212332288,0,0,0
V017,4,91.1606781019128,80.04935341748632,-0.10772891653454528,0,0,0
V017,5,86.87331352900051,84.84725068794391,-0.12067313552950601,0,0,0
V017,6,83.6533307156536,84.57177780327513,0.3558127795639209,0,0,0
V017,7,84.33482967064896,80.05683306433805,0.07251551879471188,0,0,0
V017,8,84.06267528199854,85.16065029635428,0.4423405344480916,2,0,0
V017,9,80.85099930151183,86.84784959780363,0.053958169980868165,0,0,0
V017,10,89.06804820859377,82.72164191201796,0.01323294533610575,0,0,0
V017,11,90.73031804722493,83.72566484973854,0.14898208244140626,1,0,0
V017,12,91.31257668237424,82.04054987739976,0.3647073241477702,2,0,0
V017,13,85.63969101745849,86.25038760219903,0.05992254678154374,0,0,0
V017,14,88.65146950566768,82.74114837995843,0.06965763071484359,0,0,0
V017,15,90.76840557001874,86.41948343370977,-0.172688501922561,0,0,0
V017,16,81.38444584515453,82.3323319409114,0.16798998999575765,0,0,0
V017,17,81.04500430376142,85.27709248226529,0.22519831213792202,0,0,0
V017,18,84.70012518584518,85.16284906427498,0.09025754162761679,1,0,0
V017,19,85.85231574595188,91.94593148782987,0.5108527150628274,1,0,0
V017,20,87.94000431405318,87.20922219340636,0.4561991895990952,0,0,0
V017,21,84.07556771127469,87.0645888595138,0.05969766835683471,0,0,0
V017,22,85.64705877083276,81.34027673138414,0.09952378338106097,1,0,0
V017,23,82.40035707607952,85.8162365602271,0.48820312436090774,0,0,0
V018,0,88.55697181233478,87.6118047786279,0.30184629372506,0,0,0
V018,1,89.11779812084626,85.49109590634382,0.2367297846110646,0,0,0
V018,2,95.69723884489716,87.83198500875717,0.05542866982098944,1,0,0
V018,3,87.29719288740601,88.46724955361867,0.07010909094335853,0,0,0
V018,4,93.50601767694543,84.166325054591,0.13973166564045858,0,0,0
V018,5,89.38274794711018,90.31896470247484,0.13353123294025682,0,0,0
V018,6,97.1503670465341,89.09592358454726,0.04626718597553891,1,0,0
V018,7,100.0,84.20774786068935,-0.05854221990595604,1,0,0
V018,8,95.40313490960189,91.10949794480335,-0.04185434101380167,1,0,0
V018,9,93.81757855101885,84.09815608449674,0.1895919513814346,2,0,0
V018,10,94.06607686986078,85.51692377611094,0.08439080534712136,0,0,0
V018,11,91.20403996127592,87.8452702944701,0.17375683986097656,0,0,0
V018,12,97.07381830244755,88.98307459132926,0.07816342912735864,0,0,0
V018,13,94.531479791151,87.5500142841574,-0.06538908291170631,0,0,0
V018,14,91.56614382302193,89.16269040817485,0.3551920678851843,0,0,0
V018,15,90.15441519866765,88.36232054865235,-0.22257096742302881,1,0,0
V018,16,96.1959960957521,88.19132420002055,-0.028753908918260518,0,0,0
V018,17,82.91503928510323,88.88789248969896,0.2552301075066824,1,0,0
V018,18,88.48196324422679,84.46945368191082,0.28130881310419287,1,0,0
V018,19,93.25539188824024,88.87249199596863,0.045337518446160165,1,0,0
V018,20,97.82887918552034,89.39860677848556,-0.3260684408241187,2,0,0
V018,21,93.47100090243197,83.96189819522472,0.2067090979858666,0,0,0
V018,22,97.24383322255083,88.07618222604975,0.1002998610279664,1,0,0
V018,23,94.24791744722249,86.1389041624367,0.08758438321279285,1,0,0
V019,0,82.63365888328835,81.48133753836326,0.16866319605558427,1,0,0
V019,1,85.44400836556493,77.57009229358788,-0.03132127743249341,0,0,0
V019,2,84.46412074495632,81.32779075763422,-0.28123327410394217,2,0,0
V019,3,84.65314812439131,80.26451866482304,0.29569475771261744,0,0,0
V019,4,81.87111435749767,85.16142629733362,0.33355716737870045,2,0,0
V019,5,85.33864753161419,78.69286368367219,0.22566947540734522,1,0,0
V019,6,81.87469607518335,75.5228134801131,0.16735636038131252,2,0,0
V019,7,80.9223278661904,80.63979856296152,-0.057927823302517334,0,0,0
V019,8,84.15416571876688,79.33212177826385,-0.04206129166687694,0,0,0
V019,9,79.13236891973942,76.06387906861006,0.31743212353325584,0,0,0
V019,10,77.89616355788704,85.73963172879175,-0.09531848957188702,1,0,0
V019,11,82.8667444302238,81.53580548667881,-0.05141150531457497,0,0,0
V019,12,79.92874727626872,81.9322154653214,0.21244432756954543,0,0,0
V019,13,87.90444515214614,81.3333703704541,-0.2453640721533644,0,0,0
V019,14,82.30459553350369,81.52609817758213,0.23258774233294943,0,0,0
V019,15,83.43064143473921,74.24053647033081,-0.07119516811419402,1,0,0
V019,16,81.11494986425582,83.6150999882633,0.009994785762269733,2,0,0
V019,17,83.99802774198608,74.93760713948046,-0.05213949851284266,2,0,0
V019,18,77.60938696988435,74.62668882105994,0.05294204273421764,2,0,0
V019,19,72.25219006212308,73.82547264128267,-0.031205093492021704,2,1,1
V019,20,67.1119096091149,65.73132772494692,-0.20617079636346067,7,1,1
V019,21,66.54271052800243,64.50337602390825,-0.3005776073660271,5,0,1
V019,22,55.942808978440674,59.16147263509944,-0.4521562305072653,5,0,1
V019,23,55.114754466045525,55.9484187627864,-0.29326552494995073,6,0,1
V020,0,85.15348782693991,83.31587185802191,0.21990258593466488,2,0,0
V020,1,85.19738039988712,88.47972086746147,-0.3020194227245818,2,0,0
V020,2,87.68782908505878,82.99779782841898,-0.016436669839028833,1,0,0
V020,3,87.80035963871028,84.28185427976221,-0.3515280715299506,0,0,0
V020,4,81.19519507623899,85.27505977108558,-0.05526566421786619,2,0,0
V020,5,88.96879232053436,78.18451093400186,0.07814913197925241,0,0,0
V020,6,84.19961756319191,80.35785945673867,0.1869575022033052,0,0,0
V020,7,86.23090240667173,82.49905162216388,0.0671692190561673,0,0,0
V020,8,80.75577704656112,86.92375619517301,-0.009337664666038276,0,0,0
V020,9,85.64944489350736,83.29041338034321,0.13746867964496642,0,0,0
V020,10,86.13421985679553,83.41281876961582,0.02267278506929081,0,0,0
V020,11,83.19144418507,80.73163586185181,0.2658172977031634,2,0,0
V020,12,81.27510583545742,81.22820409029892,0.14751242950697263,2,0,0
V020,13,90.25633818839881,84.72116275403535,0.08535242262690534,0,0,0
V020,14,83.89947235495427,82.10749453251397,0.08223146200489491,1,0,0
V020,15,81.14925991138037,79.19947932520216,0.17661359046326613,0,0,0
V020,16,81.61660310833004,82.10047790244312,-0.3436191738551422,1,0,0
V020,17,82.65872429604221,84.30314245274052,-0.16983799805126962,0,0,0
V020,18,88.66865457150632,85.18702063993253,0.06311942756118527,1,0,0
V020,19,82.35969104064354,81.70176347843565,0.006199277357777894,1,0,0
V020,20,80.58049667528502,83.47766297415943,0.017335620900116838,0,0,0
V020,21,83.94111856660997,83.91321216722754,0.15517654326591473,1,0,0
V020,22,85.67904821411979,83.68687170027668,0.41543619607863624,0,0,0
V020,23,83.85382652947871,79.80353195330719,0.16581278683823322,1,0,0
V021,0,79.92334925705822,95.08717534645858,-0.0598343145582112,1,0,0
V021,1,75.97472948884861,93.31119017596805,-0.12391104161437139,1,0,0
V021,2,78.68474681895434,91.96314232014011,0.05404241868284559,0,0,0
V021,3,74.90072178843108,91.06131945499602,0.2325559691658643,1,0,0
V021,4,71.70678610747825,95.75429096633877,0.3439345761262952,3,0,0
V021,5,81.00856234086422,93.66249716888379,-0.13473840256881306,1,0,0
V021,6,78.36161048741401,95.22754505634614,-0.029659279766226898,0,0,0
V021,7,75.58207462412325,94.39982809201118,0.31109169803853876,2,0,0
V021,8,86.48147820230643,92.90607785267606,0.20196328001854313,0,0,0
V021,9,73.0935724603257,95.29408722176109,-0.0935577580002883,0,0,0
V021,10,72.51359299533274,90.0364932802223,0.04721300849689624,0,0,0
V021,11,67.97510857126221,83.5913194730044,-0.05272437629651984,1,0,0
V021,12,65.6864205247224,82.16072762292522,-0.17785686117654395,2,1,1
V021,13,60.99819718534719,77.27595631131058,-0.15337167789671946,4,0,1
V021,14,58.76564476875454,75.00343438644023,-0.3500454381302533,5,0,1
V021,15,54.859579354322626,68.92429892402401,-0.18044789405932152,5,1,1
V021,16,48.683481569531764,68.48949679373197,-0.4078977233006257,6,0,1
V021,17,44.363764444243294,64.69066733482943,-0.4330698968043599,9,1,1
V021,18,45.40154186763264,59.42666087923823,-0.42689131956441895,7,0,1
V021,19,39.361700113347815,53.72274792890463,-0.6087086238849302,8,1,1
V021,20,33.49674463194308,50.67426569541716,-0.6767728574639488,9,1,1
V021,21,37.152096014482076,44.44470926469108,-0.6489524192385259,10,0,1
V021,22,25.923125726378323,43.04268400987752,-0.6284346093071898,10,0,1
V021,23,28.502322740372176,39.35064167635445,-0.8419292957169261,12,0,1
V022,0,72.32360193666007,78.42710020638195,-0.0329333908954032,0,0,0
V022,1,77.14954292496016,79.99032370850964,0.006704126047862233,0,0,0
V022,2,76.167290612496,76.77852001972228,0.3092547118309444,0,0,0
V022,3,74.32833996851764,79.01559814503383,0.3185149659389154,0,0,0
V022,4,75.64871748369774,77.80625190912592,0.2939179799529592,1,0,0
V022,5,73.15906193354668,77.27196593073252,0.21518618397142258,0,0,0
V022,6,77.13966724115238,78.50402401608933,0.1242366738370616,0,0,0
V022,7,71.08585498178995,76.5940493962888,-0.21725729103694416,2,0,0
V022,8,73.43479225154383,75.60845825958815,0.03561899436820547,0,0,0
V022,9,71.30269215066001,75.39566178529945,0.06623753206557095,0,0,0
V022,10,71.38175521731429,77.9456343126793,0.2943045428992646,1,0,0
V022,11,73.8919334333804,74.52295775152945,-0.1905740795230131,0,0,0
V022,12,69.078702026552,80.8561061140691,0.49123315569240245,0,0,0
V022,13,73.75316159992022,74.09564511105542,-0.006472738329221531,0,0,0
V022,14,73.112195883759,76.05571628237686,0.0685366403239718,0,0,0
V022,15,70.29252188075321,80.27328001021577,0.1360567287373252,0,0,0
V022,16,72.41685099357693,80.75623746938967,0.3783056059524855,0,0,0
V022,17,67.61798784689185,74.11868993920064,0.0860107828508692,2,0,0
V022,18,72.59321624061327,74.36787292518218,0.2597171741357843,1,0,0
V022,19,76.13589139027553,74.40450499200396,-0.2023369453990461,0,0,0
V022,20,77.36864323946554,78.78338679809974,0.030854161105520903,1,0,0
V022,21,74.02069649938986,77.05086316206783,0.17136766817792415,1,0,0
V022,22,76.81888977805502,73.72135040114051,0.12955247811350745,0,0,0
V022,23,76.3506757584159,79.21075103282924,-0.006914502649045182,0,0,0
V023,0,79.98049320186404,94.4265584995921,0.2300643828216475,1,0,0
V023,1,71.79919252497875,90.35660646317594,0.08803187446435204,1,0,0
V023,2,81.06310855184243,85.5655020519528,-0.1912454694124597,1,0,0
V023,3,79.22775323335001,85.37483820953082,0.041469069207080045,0,0,0
V023,4,75.3444421278993,92.77789648669881,0.14873272592662495,0,0,0
V023,5,74.62799593443535,89.76284378729122,-0.08796135317841902,1,0,0
V023,6,73.54257616027,85.676912683425,0.04982239947779327,1,0,0
V023,7,74.90749830137806,88.75844763964987,-0.15109824571361744,0,0,0
V023,8,76.59518329666992,91.16966400135914,-0.017211028454577046,3,0,0
V023,9,72.74765895515395,90.21815125973158,-0.09683497086916928,0,0,0
V023,10,77.305199063903,87.95114668400466,0.10692345900075217,0,0,0
V023,11,75.29718606912506,89.50710414342416,0.04029419183541715,0,0,0
V023,12,77.61885767611406,88.38734360931284,0.27851460477696177,0,0,0
V023,13,72.94053840492435,88.90584602878891,0.20149659751984603,0,0,0
V023,14,72.93470701492656,87.34184213845303,-0.2041898779050583,0,0,0
V023,15,73.2610736624258,90.88153443197264,0.14209735286762884,1,0,0
V023,16,77.23700035057485,90.87933947889044,-0.15538859332770846,0,0,0
V023,17,76.13980717199036,82.66963573798725,0.13818135449710442,2,0,0
V023,18,76.32473568677723,88.73878731242716,0.1384539666256627,0,0,0
V023,19,73.05503110675659,88.29286602584726,0.027257260505380063,1,0,0
V023,20,72.54665771840409,89.83654544770845,0.1779407048975184,1,0,0
V023,21,74.2476094309101,91.40945456503252,-0.0659315015640278,1,0,0
V023,22,81.99716696726087,93.07190547992212,0.33177957264393154,0,0,0
V023,23,75.21051260491512,96.54469424117333,0.5213917534058882,0,0,0
V024,0,95.3570688034876,92.22664837542031,0.40389841613845157,1,0,0
V024,1,93.34976052566822,91.63075347139178,-0.2665209276083379,1,0,0
V024,2,92.62643189886043,94.67441169190147,-0.19086771380058967,0,0,0
V024,3,94.89324698056865,93.47695356223747,-0.24340872158393925,0,0,0
V024,4,92.95859780033143,94.90021391646341,-0.28134741407111563,1,0,0
V024,5,94.50131530606046,94.52948267256066,-0.25305174055730184,0,0,0
V024,6,93.81528203954664,93.80145985339412,0.23456157201051442,0,0,0
V024,7,100.0,91.8128042969435,0.30299144549241747,0,0,0
V024,8,94.02470400069687,85.23149858009977,0.27897687652770875,1,0,0
V024,9,95.22982894900028,94.80782798128203,0.6142867826978422,1,0,0
V024,10,86.76767005393401,95.59265279014178,0.24792757341322247,0,0,0
V024,11,96.49112825336528,99.29065111454901,0.21493075627954916,2,0,0
V024,12,91.22447505651995,80.03533011872783,-0.2159859053221864,1,0,0
V024,13,90.07798974095645,85.54264152581264,-0.011134466279764,1,0,0
V024,14,93.21624047914626,91.39833338864976,0.14002301793495786,1,0,0
V024,15,93.5142837063262,92.44494595657153,-0.28160506551810627,0,0,0
V024,16,96.95666206619079,96.31477358311761,-0.07259799356626967,1,0,0
V024,17,93.8432323289149,94.87334057926017,0.16471635559261594,1,0,0
V024,18,96.3256929476777,87.07269072168705,-0.1878206106288439,0,0,0
V024,19,96.48404924083421,90.04512511630706,0.01058924221822119,0,0,0
V024,20,94.56811730028403,91.46905016145361,0.23790754068092312,0,0,0
V024,21,97.09401560517196,91.61992038374514,0.0933334063904307,0,0,0
V024,22,91.10249283574794,93.38136148763145,0.032303561150843846,0,0,0
V024,23,98.63376085211362,91.69755532975284,0.16956982665679293,0,0,0
V025,0,89.80804443048342,80.17217191361539,0.19899807932438424,0,0,0
V025,1,84.56013101071521,79.86132165014895,-0.06715156878473955,0,0,0
V025,2,87.68703384371555,75.66106526095476,0.3428301900290649,1,0,0
V025,3,83.9534357923019,79.23507654473404,0.27105250345560444,1,0,0
V025,4,90.52675467259017,78.76633909782616,0.4424107338832858,0,0,0
V025,5,87.13977484774271,80.46606586211709,0.08238504992993541,1,0,0
V025,6,84.8299508414008,79.33559247785863,0.37669868952306496,0,0,0
V025,7,81.09487902321541,76.02266326057956,0.08444865093558969,0,0,0
V025,8,83.80431724255646,78.47628138182098,0.13651613935632884,0,0,0
V025,9,87.14165884016738,77.50113665232888,0.09687588767419925,0,0,0
V025,10,85.76784441593708,83.2639180209086,0.22465031311893657,0,0,0
V025,11,83.23705848810746,78.80560969103053,0.24239927961799226,1,0,0
V025,12,85.88774343391782,78.16618918712064,0.13799397380622702,0,0,0
V025,13,85.25375722371172,74.2264835453819,0.16810874631139525,1,0,0
V025,14,78.45804950857091,83.02399545765569,0.2700548847065018,0,0,0
V025,15,77.11530426836875,79.90648204342304,-0.04280463783676136,0,0,0
V025,16,86.90753209568975,78.28580594223634,0.08596425693304267,1,0,0
V025,17,83.17621833069902,82.97241574037834,-0.1800830768760843,0,0,0
V025,18,84.84432990301706,81.76030692954033,0.013837894639295897,0,0,0
V025,19,88.84611170555056,83.58716946203526,-0.14008416280212713,1,0,0
V025,20,84.36031427572956,80.08933228045731,0.17122974244168776,2,0,0
V025,21,87.426750188552,83.03250368235203,0.10320870663879887,0,0,0
V025,22,90.57197913962762,79.8789798040897,0.3219513485256427,0,0,0
V025,23,85.43191090692706,86.95278755925627,-0.19911755901152392,0,0,0
V026,0,73.89784255410993,77.00383378288882,-0.02357036554914535,0,0,0
V026,1,72.76544557967138,82.551493959767,-0.5745828583863303,0,0,0
V026,2,73.34825480210937,84.76428306395323,0.1987463907145316,0,0,0
V026,3,71.57362234692938,81.10894590294586,0.07299780617533877,0,0,0
V026,4,76.73390554602602,79.88457953529009,0.07657784621424929,3,0,0
V026,5,75.14622093398586,78.83618699995932,0.4107067490342632,1,0,0
V026,6,73.66121477687524,83.74723200191691,-0.1048207165117796,0,0,0
V026,7,75.44334439097788,77.06556475041334,0.29479624285019956,1,0,0
V026,8,80.03649031868248,76.45075807772147,0.18394361606495224,0,0,0
V026,9,76.05042079031526,84.70917310228744,0.1192703755079568,1,0,0
V026,10,72.2486645030552,80.16619883774399,-0.1239446697418706,0,0,0
V026,11,81.25868088832983,78.07295053652842,0.4230894546718552,0,0,0
V026,12,76.09902886649144,81.82518203315293,0.18036259856049386,0,0,0
V026,13,72.6262144884072,82.35459176825606,-0.07490260667384088,3,0,0
V026,14,73.33073838968494,82.43575521204387,0.4207656096688793,0,0,0
V026,15,75.13939816634056,83.57031463201,0.1084857573471565,1,0,0
V026,16,68.80378296209122,77.37595102713517,0.32468627879873124,0,0,0
V026,17,75.16599922552592,77.90799593192646,-0.03677622748045928,1,0,0
V026,18,72.46189577852616,83.61103514966142,0.31175169752210885,0,0,0
V026,19,72.7669762976409,82.80867239836739,0.2816235279647194,0,0,0
V026,20,73.5055372933632,82.14885986407988,0.4766127963066257,0,0,0
V026,21,75.88892646960564,75.36332135052446,-0.3166183466240381,1,0,0
V026,22,66.71087478056113,80.05618980608448,-0.11406678197203066,0,0,0
V026,23,68.30489556985319,77.99667265901562,0.14595431896351,1,0,0
V027,0,93.07389623003301,72.6410269298812,0.04237432649236599,0,0,0
V027,1,92.6852903162272,74.26916584307448,-0.006171924272719509,0,0,0
V027,2,93.95948998570238,78.05716985898722,0.050899380358743175,3,0,0
V027,3,96.99487461732235,68.57283746990825,0.12632824970584072,0,0,0
V027,4,89.40653488977331,66.85880673967517,0.38019467967225273,0,0,0
V027,5,89.34609441893794,81.0606994684673,0.4186994504225189,0,0,0
V027,6,100.0,71.35107373662001,0.13576144192775766,0,0,0
V027,7,93.44526682099577,72.6091298742807,0.15457323523417454,0,0,0
V027,8,93.02483513383379,71.44751133484533,-0.17653035207566284,0,0,0
V027,9,96.47863335122378,74.00522853193571,0.30978752474553956,1,0,0
V027,10,93.94392218504429,71.9958019813364,0.35626402424893844,0,0,0
V027,11,88.24732530621694,73.6557999300974,-0.09867699477537581,0,0,0
V027,12,92.00716833103772,71.46481009953139,0.21811162868504194,0,0,0
V027,13,96.07839713508655,72.65250115647484,-0.0645493739316216,0,0,0
V027,14,90.1688262764231,73.35094007308749,0.1729557356554713,1,0,0
V027,15,90.90924800577369,72.43717456916316,0.4099506552710531,1,0,0
V027,16,91.78076386439918,71.08053374693058,-0.15785084014268816,0,0,0
V027,17,91.52465637943321,68.87773197997402,-0.13960742353887431,0,0,0
V027,18,95.68637502144882,69.2332922366452,0.18647908023270854,0,0,0
V027,19,90.41818831065933,70.05654267371683,-0.005166705725829307,0,0,0
V027,20,93.67782570679073,74.84454559759908,0.2614569237610019,0,0,0
V027,21,93.12186898125927,69.26144357444579,-0.08523236482268601,0,0,0
V027,22,89.16166205977665,73.8229213724428,0.14995966884396794,1,0,0
V027,23,89.06328689283484,71.84909729807232,0.16218572163531314,2,0,0
V028,0,81.22724738068828,90.48520661395644,-0.022307749590520037,0,0,0
V028,1,81.41273228117362,94.80117962384664,0.15417430550977335,0,0,0
V028,2,82.79680624188738,96.41575754087643,0.44584385795925185,0,0,0
V028,3,82.10228765400282,92.04135788645132,0.05680862724265172,0,0,0
V028,4,85.28630014159148,92.41398445580857,0.43289302176535627,0,0,0
V028,5,80.59686323151169,88.77506491391114,-0.20419701164514845,0,0,0
V028,6,77.91507933439065,90.9391331674229,0.005174435258196858,0,0,0
V028,7,81.92547038619551,90.40096982276656,0.2117325341345987,2,0,0
V028,8,82.49753147169456,87.78811401875723,0.1291409668539068,0,0,0
V028,9,82.61579892350466,90.09939957545573,0.2188645782414554,0,0,0
V028,10,79.59860586628113,89.34914612494634,0.44655381244186354,0,0,0
V028,11,83.94987550476479,93.75422779169998,0.23611877223993244,0,0,0
V028,12,83.86503468124945,97.90610413088497,0.3831430369163178,0,0,0
V028,13,83.48589889675486,93.49698274830499,-0.1550839393480478,0,0,0
V028,14,73.93700530722191,86.10861818678562,0.05645050179108895,0,0,0
V028,15,83.10891130342381,91.03150081057369,-0.6220398038896381,0,0,0
V028,16,78.22356318163375,93.03992026315943,-0.035461003176266215,0,0,0
V028,17,80.36633160841308,90.68900963896807,-0.07464405546555072,0,0,0
V028,18,79.99140247031501,92.23172292219553,0.0247718182429148,0,0,0
V028,19,82.81309706072608,89.07038715345027,0.08980509173016767,0,0,0
V028,20,78.87703198066276,93.68078531289451,-0.08101025785808239,1,0,0
V028,21,84.73673937037819,92.08405720962062,0.19810638889461304,0,0,0
V028,22,88.87631315205697,93.73179655576816,0.18434335329635654,1,0,0
V028,23,83.5874811788407,86.87127585703283,0.0437064692699623,0,0,0
V029,0,86.75935824091063,78.72252861794941,0.130276397333037,1,0,0
V029,1,89.6231074573913,67.25916348168747,0.11951632731948353,0,0,0
V029,2,85.7105206832446,70.40122260732396,-0.33131713586567013,0,0,0
V029,3,88.44075283376822,72.65195518230416,0.28148204128723764,1,0,0
V029,4,90.00060288328179,65.6766523780629,-0.017581140911889476,0,0,0
V029,5,89.55343125819365,72.20418281498822,-0.015011682419572153,1,0,0
V029,6,85.59797002430892,72.71370475937036,0.06539563158752565,0,0,0
V029,7,85.20625111755598,69.96613531846718,0.09139067607445142,0,0,0
V029,8,85.14009745572554,69.44789456564858,0.18481519452734282,1,0,0
V029,9,85.13745882759154,63.44956887091421,0.025958935214329945,0,0,0
V029,10,87.38940187220086,70.19585453061454,0.21984848458190967,2,0,0
V029,11,85.50313937182489,74.55976709199447,-0.002267274225603605,0,0,0
V029,12,91.56669063430469,73.25377262879091,-0.03806692582620605,0,0,0
V029,13,89.42868994774092,72.60188507143641,0.03767863272964728,1,0,0
V029,14,90.93579211699694,69.6159530512136,0.08983196599002746,0,0,0
V029,15,90.2845195499051,69.31885281043807,0.18931944064125836,1,0,0
V029,16,91.86911448154862,70.82272979477443,0.013161420694992793,1,0,0
V029,17,89.41015594943228,62.85037361518022,-0.057171882658324874,0,0,0
V029,18,83.07847997532406,70.18997037997603,-0.2682774731054164,0,0,0
V029,19,88.61994353826277,69.55138559067876,0.21781290901711675,2,0,0
V029,20,82.69803156092661,72.82525764605636,-0.11359603973593632,0,0,0
V029,21,85.7245589263548,70.72974376718578,-0.07525775992753522,0,0,0
V029,22,89.23928793934596,66.2342849535515,-0.21755216169142025,1,0,0
V029,23,89.70190540641457,71.06615713801044,0.43696723454104547,0,0,0
V030,0,70.45160954600979,91.21261059124946,0.246641489855416,1,0,0
V030,1,74.0868376389728,92.69849495034042,0.18910090178060862,0,0,0
V030,2,73.53940973925464,94.54398148103664,0.7285599492396431,0,0,0
V030,3,72.09357167950033,89.50489098937358,-0.08149506807911741,0,0,0
V030,4,73.17156767367943,91.9345963767284,0.08460088434123983,1,0,0
V030,5,74.84688257246141,91.90453783694844,0.08599936538503943,1,0,0
V030,6,72.9760018128624,88.62136386917503,0.2474866886931507,0,0,0
V030,7,73.08535661060544,85.55279330785834,0.6054065403224616,0,0,0
V030,8,69.36448875351738,89.93902598085648,0.05884694958694822,1,0,0
V030,9,71.65161698892304,97.36687656394425,0.04916387629261391,0,0,0
V030,10,72.18546053464408,90.17998033270759,-0.007464864011850161,1,0,0
V030,11,73.58019229328902,88.49008002703029,-0.33466971159373926,0,0,0
V030,12,69.15774576764522,91.49555719436945,-0.2280358227624252,0,0,0
V030,13,68.54332137809445,91.64869240053167,-0.16904383923599972,0,0,0
V030,14,74.35753344786139,86.65592887910448,0.14608451911969927,2,0,0
V030,15,73.17766520011833,86.6795868714994,-0.18146751644758616,0,0,0
V030,16,75.68132872772307,90.29390289614145,0.43877962414383764,0,0,0
V030,17,79.43659195781457,90.99658502204677,0.1359907628200712,1,0,0
V030,18,73.25276007229769,88.41688662781252,0.11608286418695932,0,0,0
V030,19,73.36326584140471,87.9318103001248,0.1295385928128124,0,0,0
V030,20,72.90242435160603,89.17493662589112,0.12218352285404913,1,0,0
V030,21,70.58920336276203,89.00632668091156,0.29428219239764286,0,0,0
V030,22,68.89464119556224,93.38905735142569,-0.2357222354626913,0,0,0
V030,23,74.70810050960134,91.42070665125989,0.20519044232145836,0,0,0
V031,0,100.0,89.81738593826229,0.19679756089257425,1,0,0
V031,1,96.15409949307488,90.4197162851562,0.04304948824389512,0,0,0
V031,2,93.41979528521745,87.85298626163701,0.1448144141972768,0,0,0
V031,3,92.87760494480132,92.07835353285047,0.19853012811780313,3,0,0
V031,4,95.7689176040939,93.58707864750865,0.28240814321457275,0,0,0
V031,5,96.51072965006409,89.28153787241554,0.10642479417973477,1,0,0
V031,6,93.11037003291487,84.96436455903796,-0.1958216503187347,1,0,0
V031,7,94.53495152545062,88.29209579070742,-0.2526539590420307,1,0,0
V031,8,93.81935121241554,89.90799678916353,0.1948664107991533,0,0,0
V031,9,95.55993347608761,90.78152909943515,-0.19263873894765973,0,0,0
V031,10,96.21064485522157,90.11908893105279,-0.0355814805351074,1,0,0
V031,11,93.17289655634484,88.05766827550204,0.1037401811999851,0,0,0
V031,12,92.86547661909051,86.53563704180596,0.24940840963805588,2,0,0
V031,13,93.60673592864921,90.15418987592417,-0.010786820433879102,3,0,0
V031,14,96.61497654889284,90.07161578493316,0.11069124663583443,0,0,0
V031,15,94.47972937766592,93.71316453942876,0.0897081872195962,1,0,0
V031,16,90.99444219075359,91.16901035712225,0.0856509518130038,0,0,0
V031,17,92.53599208594595,91.9431580453928,-0.21038651252435184,0,0,0
V031,18,94.2124356657984,85.20081874891349,-0.0927280812309976,0,0,0
V031,19,99.82276484709233,86.18993648140008,0.010145282052242272,2,0,0
V031,20,91.36602582958416,90.47557952422238,0.02894501312497555,1,0,0
V031,21,95.52691434020375,91.75040620004401,-0.21715882102004538,1,0,0
V031,22,98.53993727649416,88.56781164787601,0.3019870494205015,0,0,0
